,time_taken,delivery_person_age,delivery_person_ratings,beeline_distance,type_of_order_Buffet,type_of_order_Meal,type_of_order_Snack,type_of_vehicle_bicycle,type_of_vehicle_electric_scooter,type_of_vehicle_scooter
457,19,20,4.6,12.58026782240096,1,0,0,0,0,0
458,35,31,4.2,10.724879289478304,0,0,0,0,0,1
459,16,27,4.6,3.1161417126181274,1,0,0,0,1,0
460,15,37,4.9,7.573467821949916,0,0,0,0,0,1
461,31,34,4.4,7.762944133594541,1,0,0,0,0,1
462,11,25,4.7,9.348114492434787,0,0,1,0,0,0
463,22,37,4.7,7.631511903978476,0,1,0,0,0,0
464,16,23,4.7,10.923744986168584,0,1,0,0,0,1
465,24,27,5.0,6.217824017922212,0,0,0,0,0,0
466,16,36,4.7,3.0736184684147863,0,0,1,0,1,0
467,42,30,4.3,20.853653606522474,0,0,1,0,0,0
468,31,20,4.9,1.5725337292863206,0,0,0,0,0,0
469,31,28,4.7,10.906379593113721,0,0,1,0,0,1
470,33,36,4.0,3.145067434621583,1,0,0,0,0,0
471,16,20,4.7,7.761839422154042,0,0,0,0,0,1
472,16,22,4.7,16.85361872985359,1,0,0,0,0,0
473,25,28,4.7,17.0970739431768,1,0,0,0,0,0
474,18,34,4.8,1.5202925485985415,1,0,0,0,1,0
475,26,25,4.8,16.660108123693192,0,0,0,0,0,1
476,34,38,5.0,7.631520637738293,0,1,0,0,0,1
477,32,34,3.5,11.917680464391145,0,0,1,0,0,0
478,22,24,4.9,16.659979129063025,0,0,0,0,0,0
479,50,33,4.6,13.58308621493501,0,0,1,0,0,0
480,16,21,4.6,3.0270968572420225,0,0,1,0,0,1
481,23,25,4.6,9.081116432461174,0,0,0,0,0,0
482,19,23,4.9,6.058848944530401,1,0,0,0,0,0
483,25,34,4.9,7.325299567377126,0,0,1,0,0,0
484,37,25,4.7,10.757050667280428,0,0,1,0,0,1
485,10,28,4.9,13.481328211108043,0,0,0,0,1,0
486,34,34,3.7,16.85208641567295,1,0,0,0,0,1
487,14,24,4.5,16.381598593369365,0,1,0,0,0,1
488,26,31,5.0,9.314044193379946,1,0,0,0,0,0
489,30,38,4.6,9.17624749258827,1,0,0,0,0,1
490,17,32,4.8,13.216577965789572,1,0,0,0,0,0
491,29,28,5.0,13.735953712154569,1,0,0,0,0,0
492,37,29,4.5,13.406000552536867,0,0,0,0,0,0
493,23,28,4.8,20.177742451194362,0,0,0,0,1,0
494,30,39,4.8,7.771834302405086,0,0,0,0,0,0
495,29,39,4.8,11.007734763744619,1,0,0,0,0,1
496,14,26,4.8,3.025332706173566,1,0,0,0,0,1
497,28,33,4.8,4.539068203248639,1,0,0,0,1,0
498,27,37,4.9,4.494246018081996,0,0,0,0,0,1
499,24,29,4.6,9.316238098535406,0,0,0,0,0,1
500,16,24,4.6,14.02247678645099,0,0,1,0,0,0
501,43,36,5.0,12.209917964427529,0,1,0,0,0,0
502,44,22,4.7,13.631282080461874,0,0,1,0,0,0
503,22,21,4.6,4.610613705052656,0,1,0,0,0,0
504,16,29,5.0,7.60136893811491,1,0,0,0,0,1
505,18,33,4.7,3.105131477545897,0,0,0,0,0,1
506,16,27,4.1,3.0188284633848217,0,0,0,0,0,0
507,24,29,4.6,19.975916923135387,0,0,0,0,0,0
508,46,30,4.2,10.641490945494409,1,0,0,0,0,0
509,26,22,4.8,12.58026782240096,1,0,0,0,0,0
510,17,20,4.9,10.906379593113721,0,0,0,0,0,1
511,44,31,4.4,10.867434750937747,1,0,0,0,0,0
512,17,36,4.6,4.561267998364189,0,0,0,0,0,1
513,43,39,4.9,11.917680464391145,0,0,1,0,0,0
514,41,32,4.7,16.903235903519843,0,1,0,0,0,0
515,34,23,4.2,11.007734763744619,0,0,0,0,0,0
516,40,30,3.8,12.161642370389037,1,0,0,0,0,1
517,16,26,4.7,3.0249963435107836,0,1,0,0,0,1
518,23,29,4.6,1.5545020843140127,1,0,0,0,0,0
519,13,21,4.9,1.5204319193295497,1,0,0,0,0,0
520,29,23,4.6,4.674341511234465,0,0,0,0,0,1
521,24,22,4.9,3.0405372416448646,0,1,0,0,0,0
522,16,39,4.5,4.5611524272563715,0,0,0,0,0,0
523,34,32,4.1,7.760937776419092,0,0,0,0,0,1
524,20,25,4.7,16.388699354723066,0,0,0,0,0,0
525,28,30,5.0,6.081440911759753,0,0,1,0,0,0
526,30,25,4.8,20.182482607604513,0,0,0,0,0,1
527,14,26,4.7,14.022136830289478,0,0,1,0,0,1
528,30,30,4.6,6.232177403679018,0,0,1,0,0,0
529,25,31,4.3,2.97659809337445,0,0,0,0,0,0
530,28,33,4.8,12.100079055614344,1,0,0,0,0,0
531,17,20,5.0,9.177484636525243,0,0,0,0,0,1
532,33,36,4.3,20.20634489518928,0,1,0,0,0,1
533,36,20,4.9,13.789707457540985,0,0,1,0,0,0
534,16,29,4.6,9.326577421221064,1,0,0,0,0,1
535,38,38,4.1,14.15280068944862,0,0,1,0,0,1
536,25,37,4.7,9.08793706801597,0,1,0,0,0,0
537,40,28,5.0,16.38489468676721,1,0,0,0,0,1
538,32,39,3.5,12.419724873245404,0,1,0,0,0,0
539,42,31,4.0,12.29378731203682,0,0,1,0,0,1
540,27,30,4.9,7.683177078354373,0,0,1,0,0,0
541,25,27,4.9,13.621549892287803,0,0,0,0,0,0
542,24,30,4.9,7.660957436559021,0,0,0,0,0,0
543,30,29,4.5,20.183799025948787,0,0,1,0,0,1
544,22,35,4.5,19.34348721744278,0,1,0,0,0,0
545,31,34,4.9,3.025656084205931,0,0,1,0,0,0
546,16,37,4.8,12.463861442061555,1,0,0,0,0,1
547,25,34,4.9,4.469223038792308,0,1,0,0,0,0
548,16,31,4.9,3.145067434621583,1,0,0,0,0,1
549,32,23,4.1,9.22014751541987,0,1,0,0,1,0
550,20,29,4.7,7.562950099273998,0,0,1,0,0,0
551,11,20,4.9,3.145067434621583,0,1,0,0,0,0
552,21,26,4.1,9.192119121311745,0,1,0,0,0,0
553,44,34,4.5,12.58026782240096,0,0,1,0,0,0
554,19,34,4.9,7.631520637738293,0,0,1,0,0,0
555,11,21,4.7,4.595940524023754,1,0,0,0,0,1
556,23,35,4.6,10.906470984869689,0,0,1,0,0,0
557,12,20,4.7,16.384324359677578,0,0,1,0,1,0
558,39,24,4.1,19.88431857497891,1,0,0,0,1,0
559,16,25,4.5,6.210543032489626,0,0,1,0,0,1
560,17,22,4.8,4.589965403039351,0,0,0,0,0,1
561,24,38,4.7,13.580373876280879,0,1,0,0,0,0
562,33,29,4.3,6.210605364096597,0,1,0,0,0,1
563,29,24,4.8,17.078934089494954,0,0,1,0,0,1
564,42,36,4.8,20.555166462971748,1,0,0,0,0,0
565,28,31,4.7,7.447061074885405,1,0,0,0,1,0
566,25,20,4.8,4.663344843093785,0,0,1,0,0,1
567,16,25,4.6,7.550439931734057,0,0,1,0,0,1
568,11,23,5.0,17.078665498349437,0,1,0,0,0,1
569,34,39,4.7,7.447061074885405,1,0,0,0,0,0
570,35,21,4.7,17.097896810816284,0,0,1,0,0,0
571,25,32,4.7,6.050486021641428,0,0,0,0,0,1
572,15,36,4.9,19.618645096414923,0,0,0,0,0,0
573,49,38,4.8,10.906324615073057,0,0,1,0,0,0
574,35,34,4.3,17.077999100718277,0,0,1,0,0,0
575,34,23,2.5,16.721288103917214,1,0,0,0,0,0
576,39,32,3.6,20.206804295781904,0,1,0,0,0,1
577,26,31,4.8,1.5524082366562466,0,1,0,0,0,0
578,11,22,4.6,12.435005114517455,1,0,0,0,0,0
579,33,34,3.9,12.435256015114375,0,0,0,0,1,0
580,47,39,4.8,19.617824561450774,0,1,0,0,0,0
581,25,21,5.0,11.923472540743209,1,0,0,0,0,0
582,37,34,3.9,13.830709083522443,0,1,0,0,0,1
583,29,29,4.6,1.554526675991934,0,0,1,0,0,0
584,15,28,4.9,12.417003842687146,0,1,0,0,0,0
585,20,34,4.9,1.5204696675466998,1,0,0,0,0,0
586,29,21,4.7,20.18126391655723,0,1,0,0,0,0
587,30,30,4.6,3.025061641856169,0,0,1,0,1,0
588,16,36,5.0,9.348403522662325,0,0,0,0,0,1
589,24,25,4.5,1.5318406299867455,0,1,0,0,0,0
590,31,38,4.3,17.078028601490022,0,0,1,0,0,1
591,12,24,5.0,6.118745338337484,0,0,0,0,0,1
592,34,31,4.0,9.435201537430713,0,0,0,0,0,0
593,29,31,4.7,12.116895848186624,0,0,1,0,1,0
594,13,27,4.6,10.756961091860271,0,0,0,0,0,0
595,11,23,4.8,3.105091096509636,1,0,0,0,0,0
596,29,29,4.6,16.59765942033505,0,0,1,0,0,1
597,23,25,4.7,20.182728114832916,0,1,0,0,0,1
598,24,38,4.5,1.5127140854704322,0,0,0,0,1,0
599,26,32,4.8,12.463883024166657,0,0,0,0,0,0
600,36,22,4.3,10.429850454296803,1,0,0,0,0,0
601,31,35,4.9,4.544194013501194,0,0,0,0,0,1
602,46,35,4.1,17.09838855662463,1,0,0,0,0,0
603,18,34,4.8,9.435201537430713,0,0,1,0,0,1
604,33,22,3.5,10.725566076623075,0,1,0,0,0,0
605,27,29,4.6,1.5125686168842198,1,0,0,0,0,1
606,24,28,4.9,7.762635434587253,0,0,1,0,0,1
607,34,35,3.6,10.564540523828974,0,1,0,0,0,0
608,17,38,4.8,9.059751696610586,0,1,0,0,0,1
609,28,31,5.0,9.177484636525243,0,1,0,0,0,0
610,27,29,4.6,1.5725337292863206,0,1,0,0,1,0
611,10,26,5.0,4.494166054627451,1,0,0,0,0,1
612,31,36,4.4,17.074806111801863,0,0,1,0,0,0
613,32,26,4.6,4.674173521866281,0,0,0,0,0,0
614,41,38,4.1,20.506954885363346,0,0,1,0,0,1
615,37,25,4.3,13.405918573024547,0,1,0,0,0,1
616,32,25,5.0,1.5525569843004512,0,0,0,0,0,1
617,24,30,4.7,12.58026782240096,0,1,0,0,0,0
618,24,29,4.6,4.656902198106395,0,0,1,0,0,0
619,17,29,4.6,7.648322354566645,0,0,1,0,0,1
620,39,33,4.2,3.1046911695399038,0,1,0,0,0,1
621,26,39,4.9,12.463937409087931,1,0,0,0,0,0
622,28,34,4.5,4.663432201620595,0,0,1,0,0,0
623,30,37,4.2,4.6105980334862275,1,0,0,0,0,0
624,20,36,4.8,4.469157679084987,0,1,0,0,0,0
625,45,29,4.9,10.724517748046024,0,1,0,0,0,0
626,35,30,4.4,16.72060564152958,1,0,0,0,1,0
627,43,32,5.0,10.602582382472562,1,0,0,0,0,0
628,13,21,4.8,10.724879289478304,0,1,0,0,0,0
629,35,24,4.2,20.180911382710004,0,0,0,0,0,1
630,25,28,4.9,12.099390766641623,0,0,1,0,0,0
631,21,39,4.9,17.29786575291325,0,0,1,0,0,0
632,11,21,5.0,12.072385194581402,0,1,0,0,0,1
633,37,24,4.8,19.760743726313585,0,0,1,0,0,0
634,29,35,4.8,4.579067429409076,1,0,0,0,0,1
635,20,25,4.5,12.106168623850316,1,0,0,0,0,0
636,22,20,5.0,10.42732189063304,0,0,1,0,0,0
637,31,23,4.7,10.881199561003374,0,1,0,0,0,1
638,25,28,4.7,17.09752492719776,0,1,0,0,0,1
639,22,31,4.8,10.565155904264532,0,1,0,0,0,0
640,16,28,4.5,10.427299400994952,1,0,0,0,0,1
641,54,20,3.9,8.790360138254623,1,0,0,0,0,0
642,22,26,4.9,19.36427479298585,1,0,0,0,0,1
643,26,34,4.6,1.5725337292863206,0,0,0,0,0,1
644,10,24,4.8,1.5323350156090414,0,0,1,0,0,0
645,43,35,4.8,14.02247678645099,1,0,0,0,0,0
646,19,31,4.7,4.537571350180709,0,0,1,0,1,0
647,28,20,4.7,12.108745430933551,0,0,0,0,0,0
648,31,32,4.0,1.5126165219141463,0,0,1,0,0,0
649,19,25,4.7,4.530419436025598,1,0,0,0,0,1
650,20,29,5.0,4.544208221887867,0,0,1,0,0,0
651,14,20,4.8,7.450285845946469,0,0,0,0,0,1
652,42,23,4.7,20.851771383105145,0,0,1,0,0,0
653,25,33,5.0,13.612340865269687,0,1,0,0,0,1
654,16,24,4.8,17.138022477115094,0,0,0,0,0,0
655,22,25,4.8,9.181151801248024,0,0,0,0,0,0
656,21,29,4.6,9.121491544069729,0,0,0,0,0,0
657,37,31,4.4,19.914686965545187,1,0,0,0,0,1
658,17,38,4.8,6.217824017922212,0,1,0,0,1,0
659,15,22,4.6,16.15154834485934,0,0,1,0,0,0
660,12,35,4.7,1.5204186010643506,1,0,0,0,1,0
661,39,34,3.8,16.720582121841456,0,1,0,0,0,1
662,28,20,4.8,13.969760212954796,0,0,1,0,0,1
663,16,29,4.6,1.5725337292863206,1,0,0,0,0,0
664,50,20,3.5,4.544264509631538,1,0,0,0,0,0
665,49,30,4.2,12.463883024166657,0,1,0,0,0,1
666,14,29,4.6,1.5204190072774333,0,0,1,0,0,0
667,49,24,4.4,4.717601092054723,0,1,0,0,0,0
668,35,35,4.0,16.47610920349919,0,0,1,0,0,1
669,18,28,4.8,1.5581244322254744,0,0,1,0,0,1
670,11,22,5.0,7.5628176900723,0,1,0,0,0,1
671,33,23,4.8,10.905970180191666,0,0,0,0,0,0
672,28,32,4.3,1.5725337292863206,0,1,0,0,0,0
673,16,22,4.9,3.064627592336888,0,1,0,0,0,1
674,29,34,4.6,9.055525276451307,1,0,0,0,0,0
675,26,30,4.7,1.5125158890828319,0,0,1,0,0,0
676,14,20,4.8,6.058876303739158,0,0,1,0,0,0
677,36,20,5.0,12.16161548161981,0,1,0,0,0,0
678,24,39,4.6,4.395007361329002,0,0,0,0,0,1
679,11,27,4.7,3.0186634483528856,0,1,0,0,0,1
680,27,35,4.8,2.979633300639129,1,0,0,0,1,0
681,26,24,4.8,19.915585713443292,0,1,0,0,0,0
682,17,25,4.9,9.059783744525319,0,0,1,0,0,0
683,14,28,4.8,6.128804224238058,0,1,0,0,0,0
684,30,33,4.6,12.237791615217148,0,0,0,0,0,1
685,21,35,4.9,7.448363764234237,0,1,0,0,0,1
686,35,30,4.9,10.865882927764757,0,0,0,0,0,0
687,29,31,4.9,9.314862687658115,0,0,1,0,0,0
688,21,31,4.8,13.972131143083212,0,0,0,0,0,1
689,16,24,4.7,3.145067434621583,0,0,0,0,0,1
690,24,33,5.0,3.0589686156370437,0,0,0,0,0,1
691,18,39,4.6,16.610926485281333,1,0,0,0,0,1
692,24,37,4.5,8.952548604467738,0,0,1,0,0,0
693,21,26,4.8,4.469620875558295,0,0,0,0,0,0
694,32,35,4.4,7.546670729116101,1,0,0,0,0,0
695,14,29,4.8,1.5136457231088551,1,0,0,0,0,1
696,19,24,4.8,1.5322015943257514,0,0,0,0,0,0
697,27,25,4.9,19.3626986679347,0,0,0,0,1,0
698,21,20,4.5,6.127106344248052,0,0,0,0,0,0
699,13,28,5.0,10.642283429605715,0,0,1,0,0,1
700,21,29,5.0,1.5092307910796248,1,0,0,0,0,0
701,27,37,4.8,3.018841258628892,0,1,0,0,0,0
702,28,30,4.8,1.5135833475075773,0,0,0,0,1,0
703,34,23,5.0,14.02184017066065,1,0,0,0,0,1
704,18,36,4.5,10.254746830466061,0,0,1,0,0,0
705,37,39,4.5,13.830016226508704,0,0,0,0,0,0
706,13,28,4.9,7.7631971453288875,0,1,0,0,0,0
707,18,32,4.8,1.5302997807730145,0,0,0,0,0,1
708,31,38,4.9,9.220449825751995,0,0,1,0,0,0
709,24,32,4.7,14.15280068944862,0,0,1,0,0,1
710,42,35,4.8,20.205786629218007,0,1,0,0,0,1
711,21,33,4.8,9.081488351333997,0,0,1,0,0,0
712,32,27,4.9,19.976712110350487,1,0,0,0,0,0
713,17,28,4.9,10.587929946825925,0,1,0,0,0,1
714,22,27,4.6,6.210030477135088,0,0,1,0,0,0
715,27,23,5.0,10.867908640310418,0,0,1,0,1,0
716,37,37,4.2,12.463888116757749,0,0,0,0,0,1
717,24,36,4.9,9.313705947300656,1,0,0,0,0,0
718,47,32,4.9,12.58026782240096,0,0,1,0,0,0
719,17,38,4.8,9.056109430302039,1,0,0,0,0,0
720,27,38,4.8,9.175193844437826,0,0,0,0,0,0
721,16,27,5.0,7.8626681674103684,0,0,0,0,0,1
722,53,31,4.4,10.756273454297123,0,1,0,0,0,0
723,16,21,4.2,3.0732024062611822,0,0,1,0,0,0
724,22,26,4.7,17.137482577838597,0,0,0,0,0,1
725,36,23,4.9,10.721987300671117,0,0,1,0,0,0
726,15,36,4.8,12.074047498027575,0,1,0,0,0,1
727,17,29,4.6,9.349055143284817,0,1,0,0,0,0
728,26,34,4.7,6.210607623190057,1,0,0,0,0,0
729,15,20,4.9,12.465199139446781,1,0,0,0,0,0
730,28,25,4.1,9.348114492434787,1,0,0,0,0,0
731,30,36,4.6,12.099096916817196,0,0,0,0,0,0
732,20,27,4.7,12.419572625827143,0,0,1,0,0,0
733,32,35,4.1,3.0527377197541203,0,1,0,0,0,0
734,26,31,4.8,6.218076509100711,0,1,0,0,0,1
735,22,33,4.8,17.29786575291325,0,0,0,0,0,1
736,44,23,5.0,16.385802266862793,0,0,0,0,0,1
737,26,23,4.5,20.18348136584519,0,0,0,0,0,1
738,14,29,4.7,17.29786575291325,0,0,1,0,0,0
739,26,29,4.8,6.232380002107721,0,0,1,0,0,0
740,19,30,5.0,7.631413514279125,0,1,0,0,0,1
741,25,39,4.9,3.073626731695901,0,1,0,0,0,0
742,36,34,4.3,4.528162065607132,0,1,0,0,0,0
743,29,36,4.8,3.029527086813746,1,0,0,0,0,0
744,24,30,4.9,9.220418694558179,0,0,0,0,0,0
745,29,29,4.8,4.544211841489953,0,0,0,0,0,0
746,10,24,4.7,9.121425981981247,0,1,0,0,0,1
747,18,37,4.8,3.1044353971266565,0,0,0,0,0,0
748,17,29,4.6,12.418462399627495,0,0,0,0,0,0
749,16,30,4.8,12.162115707005645,0,0,0,0,0,0
750,10,21,4.7,4.610133887452835,1,0,0,0,0,0
751,22,33,4.7,7.761486237714824,0,0,1,0,0,0
752,39,39,4.4,13.989249784535353,0,1,0,0,0,0
753,22,25,4.8,7.763180727989779,0,0,0,0,0,0
754,18,26,4.7,8.790241310526595,0,1,0,0,0,0
755,25,30,5.0,1.514793721388757,0,0,0,0,0,1
756,20,37,4.7,3.087890466832629,0,1,0,0,0,0
757,24,39,4.7,2.9377377563016864,1,0,0,0,0,0
758,19,21,4.9,12.098699936279859,0,0,1,0,0,0
759,33,31,4.1,6.218134914911527,0,1,0,0,0,0
760,25,38,4.9,5.958586130823786,0,0,1,0,0,1
761,36,35,4.9,19.340983552936382,0,1,0,0,0,0
762,15,29,4.6,13.583078662317007,0,1,0,0,0,0
763,17,39,4.9,4.717601092054723,0,0,1,0,0,1
764,23,31,4.8,7.79094413843958,0,1,0,0,0,1
765,29,39,4.1,3.145067434621583,0,1,0,0,0,0
766,12,26,4.7,4.717601092054723,0,0,1,0,0,1
767,32,39,4.2,4.656788095044164,0,0,1,0,0,1
768,17,29,4.6,7.684129284114672,0,0,1,0,0,1
769,46,32,4.0,4.717601092054723,1,0,0,0,0,0
770,36,34,4.9,12.58026782240096,0,1,0,0,0,0
771,28,25,4.8,6.081139317039376,1,0,0,0,0,1
772,32,38,5.0,4.656788095044164,0,1,0,0,0,0
773,30,39,4.9,9.315069177421892,1,0,0,0,0,0
774,31,33,4.3,6.037118440222451,0,0,0,0,0,0
775,32,30,4.7,6.210045163136143,0,0,1,0,0,0
776,40,30,4.4,19.688565914789702,0,0,1,0,0,1
777,15,21,4.9,4.4691938252042425,0,1,0,0,0,0
778,51,20,4.5,6.037474189824093,0,0,0,0,0,0
779,17,28,4.6,4.717601092054723,0,0,1,0,0,1
780,22,26,4.6,1.5263914730559738,1,0,0,0,0,0
781,48,31,4.3,2.9962426790626724,1,0,0,0,0,0
782,43,27,4.6,11.007734763744619,0,0,1,0,0,0
783,25,32,5.0,19.890503583967206,0,1,0,0,0,1
784,10,23,4.9,3.040649953439472,0,0,1,0,0,0
785,25,26,4.9,7.660898979387872,0,1,0,0,0,1
786,30,34,5.0,16.720678992752937,0,0,1,0,0,0
787,25,37,4.7,7.660678233235288,0,1,0,0,0,1
788,24,21,4.9,4.67432400638191,0,0,1,0,0,1
789,27,28,4.6,7.7725232004434295,0,0,0,0,0,0
790,11,23,4.8,3.145067434621583,1,0,0,0,0,0
791,25,33,4.7,16.63687991359242,0,1,0,0,0,0
792,16,37,4.5,4.663344843093785,0,1,0,0,0,1
793,16,22,4.9,10.906058503327221,1,0,0,0,0,0
794,27,29,5.0,13.830756172608513,0,0,0,0,0,0
795,24,32,4.6,4.469310320115436,0,0,1,0,0,0
796,15,36,4.9,4.632486510687907,0,0,1,0,0,0
797,26,37,4.7,4.674644234401863,0,0,1,0,0,0
798,19,31,4.8,1.4897343062370803,1,0,0,0,0,0
799,18,21,4.9,9.192703790075944,1,0,0,0,0,0
800,12,29,4.6,10.417031582411916,0,1,0,0,0,0
801,44,35,4.5,13.403654333869838,0,1,0,0,0,1
802,23,36,4.9,10.906379374468557,1,0,0,0,0,0
803,26,34,4.5,7.761284984440735,0,0,1,0,0,0
804,22,26,4.5,1.5605734793807475,0,0,0,0,0,0
805,19,39,4.7,10.42720866042292,0,1,0,0,0,1
806,10,33,4.7,1.5544659606035225,1,0,0,0,0,1
807,40,36,4.9,10.602450942886513,0,0,1,0,0,0
808,25,36,4.6,12.58026782240096,0,1,0,0,0,1
809,20,27,4.5,1.509460397835505,0,0,0,0,0,0
810,28,37,4.8,7.566949319257016,1,0,0,0,1,0
811,17,28,4.7,7.8626681674103684,0,1,0,0,0,1
812,15,21,4.7,16.635223376953338,0,1,0,0,0,1
813,21,28,4.3,1.5581244322254744,0,0,1,0,0,0
814,46,26,3.9,4.537400479091801,0,1,0,0,0,0
815,18,39,4.7,6.147038743530447,0,0,1,0,0,1
816,10,27,4.8,1.5100971252582278,0,1,0,0,0,0
817,29,38,4.7,4.632486510687907,0,0,0,0,0,0
818,42,32,4.1,9.055476933500598,1,0,0,0,0,0
819,35,25,5.0,10.5652785705811,1,0,0,0,0,0
820,28,38,4.9,7.790314135591859,0,1,0,0,0,1
821,22,33,4.9,19.915298664494234,0,0,1,0,0,0
822,17,31,4.7,6.147092755626801,0,0,0,0,0,0
823,16,22,4.6,1.5323350156090414,0,0,0,0,0,0
824,22,27,4.8,19.688324335752394,1,0,0,0,0,0
825,23,31,4.9,4.596738270616882,0,0,1,0,0,1
826,17,29,4.5,20.181161774852512,1,0,0,0,0,0
827,18,27,4.2,7.6470478692714,0,1,0,0,0,0
828,43,35,5.0,1.5525722988574742,0,0,1,0,0,0
829,23,34,4.5,13.83000931143171,0,0,0,0,1,0
830,33,36,4.2,9.193014472266961,1,0,0,0,0,0
831,25,38,5.0,3.105268883133742,0,0,1,0,0,0
832,19,25,4.6,4.395281348843586,0,1,0,0,0,1
833,12,27,4.8,12.58026782240096,1,0,0,0,0,1
834,10,33,4.7,4.657127681974745,0,0,0,0,0,1
835,33,32,4.8,9.055525276451307,0,0,0,0,0,0
836,27,28,4.9,4.469352052738077,1,0,0,0,0,0
837,29,25,4.2,3.0251492856775037,1,0,0,0,0,0
838,25,36,4.7,3.073543363663747,0,0,0,0,0,0
839,17,26,4.9,10.868667520702992,0,0,0,0,0,1
840,34,22,5.0,20.18269322461139,0,0,1,0,0,0
841,29,39,4.9,10.906149360969733,1,0,0,0,0,1
842,34,34,4.7,9.363369184365062,0,0,1,0,0,0
843,28,33,4.8,2.9961936989582854,0,1,0,0,0,1
844,26,31,4.6,7.772618958964861,0,0,1,0,0,0
845,37,35,5.0,6.210946741810896,0,0,0,0,0,1
846,23,29,4.7,19.36320422209685,0,1,0,0,0,1
847,31,32,3.8,16.72059667667709,0,0,0,0,0,0
848,33,29,4.0,12.253528674537144,0,1,0,0,0,0
849,13,23,4.9,6.209259882041872,1,0,0,0,0,0
850,11,24,5.0,3.0189069957366157,1,0,0,0,0,0
851,16,39,4.7,1.5126917819914392,0,0,1,0,1,0
852,16,20,4.9,3.0736336615831137,0,0,1,0,0,0
853,17,31,4.6,13.406473968860336,0,0,0,0,0,0
854,22,22,4.9,16.827953238536708,1,0,0,0,0,0
855,40,34,4.7,20.44292976252901,0,0,0,0,0,0
856,13,29,4.6,4.540569477332525,0,0,1,0,0,0
857,17,29,4.9,4.717601092054723,1,0,0,0,0,1
858,28,34,4.8,10.565179206181444,0,1,0,0,0,0
859,15,25,4.8,6.040452193269835,1,0,0,0,0,0
860,29,25,4.9,7.760937776419092,0,1,0,0,0,1
861,30,35,4.8,9.087980108212484,0,0,0,0,0,0
862,24,24,4.5,9.17632585467143,0,1,0,0,0,0
863,11,28,4.6,1.520431947999248,0,1,0,0,0,0
864,24,20,4.9,12.161069532201358,0,1,0,0,0,0
865,29,37,5.0,10.86627754255923,0,1,0,0,0,1
866,33,38,3.8,11.007734763744619,0,0,0,0,0,0
867,17,34,4.8,3.1053555451188637,0,0,1,0,0,1
868,17,29,4.7,1.5545511732988062,0,0,1,0,0,0
869,33,27,4.4,10.707860128480876,1,0,0,0,0,0
870,44,27,4.1,10.641490945494409,0,0,1,0,0,0
871,27,38,4.8,3.105095437473336,1,0,0,0,1,0
872,38,37,4.1,10.602582382472562,1,0,0,0,0,0
873,18,37,5.0,7.8626681674103684,0,0,0,0,0,1
874,37,35,4.6,13.973760919164192,0,0,0,0,0,0
875,20,25,4.9,6.037605711784208,0,0,1,0,0,1
876,37,28,4.8,20.85227088046227,0,0,1,0,1,0
877,19,33,4.6,3.0186622920269803,1,0,0,0,0,0
878,24,29,4.9,12.463962426993913,0,0,1,0,0,0
879,15,21,4.7,16.720582121841456,0,0,1,0,0,1
880,12,27,4.6,1.5202938690324594,0,0,0,0,0,1
881,16,32,4.9,7.3253631982374,0,1,0,0,0,1
882,26,29,4.6,14.021726512881596,0,0,0,0,0,0
883,20,35,4.5,3.1050761845074675,1,0,0,0,0,0
884,38,37,3.6,13.18448443739038,0,0,1,0,0,1
885,15,28,5.0,4.560928430651938,1,0,0,0,0,0
886,25,32,4.7,13.830329612968956,1,0,0,0,0,0
887,10,29,4.8,4.3955554809074355,0,0,0,0,0,1
888,17,38,4.8,3.073677586371296,0,0,1,0,0,1
889,16,28,4.8,2.937062744607084,0,0,0,0,0,1
890,27,20,4.9,4.663438748149054,1,0,0,0,0,0
891,33,23,4.7,19.472033277853686,1,0,0,0,0,0
892,30,23,5.0,17.07747121287486,1,0,0,0,0,1
893,28,25,4.7,20.253088868519526,0,1,0,0,0,0
894,39,39,4.9,10.641407763221139,1,0,0,0,0,0
895,19,25,4.7,7.631714121877215,0,0,1,0,0,1
896,34,29,4.6,13.21731386474103,0,0,1,0,0,1
897,23,28,4.5,20.206581510507974,1,0,0,0,0,1
898,17,25,4.6,16.15154834485934,0,0,0,0,0,0
899,28,38,4.8,1.5322531674035038,0,0,1,0,0,0
900,19,29,4.6,19.472033277853686,0,0,1,0,0,0
901,16,38,4.7,8.942954308598226,0,1,0,0,0,1
902,19,23,4.6,8.940047176804278,0,1,0,0,0,1
903,44,28,4.1,12.4179077297463,1,0,0,0,0,1
904,20,20,4.7,12.10015723816894,0,1,0,0,0,1
905,39,27,4.2,10.756770071391887,0,0,1,0,0,1
906,14,33,4.9,3.1089998000385433,0,1,0,0,0,0
907,40,39,4.3,14.15280068944862,1,0,0,0,0,0
908,36,38,4.1,10.725453068738938,1,0,0,0,0,0
909,35,34,4.1,1.5322015943257514,1,0,0,0,0,1
910,14,26,4.8,9.2636034122361,0,0,1,0,0,0
911,23,21,4.2,9.315702005351538,1,0,0,0,0,0
912,26,22,4.7,20.969489380087342,0,0,0,0,1,0
913,21,26,4.6,4.663493139918665,0,0,1,0,0,0
914,28,25,4.9,13.61244755449679,0,0,1,0,0,1
915,33,32,5.0,9.32635938574064,1,0,0,0,0,0
916,21,23,4.6,7.7624991757103565,0,0,0,0,0,0
